Entry Date,Faculty,Publication Type,Year,Title,Role,Affiliation,Status,Reference,Theme,,,,,,,,,,,,,,,,
2022-05-24,Anjum Halai,Book Chapter,2004,The Action Research Interest Group: Building Capacity for Learning Communities.,Secondary Author,IED,Published,"Shahzad, M., Kramer Roy, D., Dean, B.L. and Halai, A. (2004). The Action Research Interest Group: Building Capacity for Learning Communities. In Retallick, J. & Farah, I. Transforming Schools in Pakistan: Towards the Learning Community. Karachi: Oxford University Press.",,,,,,,,,,,,,,,,,
2022-05-24,Dilshad Ashraf,Article,2003,Re-conceptualization of teacher education: Experiences from the context of a multicultural developing country.,Main Author,IED,Published,"Ashraf, D., Khaki, J., Shamatov, A. D., Tajik, M., & Vazir, N. (2003). Re-conceptualization of teacher education: Experiences from the context of a multicultural developing country. Journal of Transformative Education. Sage Publication. OISE/UT, Toronto, Canada.",,,,,,,,,,,,,,,,,
2022-05-24,Jan-e-Alam Khaki,Article,2003,Re-conceptualization of teacher education: Experiences from the context of a multicultural developing country.,Secondary Author,IED,Published,"Ashraf, D., Khaki, J., Shamatov, A. D., Tajik, M., & Vazir, N. (2003). Re-conceptualization of teacher education: Experiences from the context of a multicultural developing country. Journal of Transformative Education. Sage Publication. OISE/UT, Toronto, Canada.",,,,,,,,,,,,,,,,,
2022-05-24,Mir Afzal Tajik,Article,2003,Re-conceptualization of teacher education: Experiences from the context of a multicultural developing country.,Secondary Author,IED,Published,"Ashraf, D., Khaki, J., Shamatov, A. D., Tajik, M., & Vazir, N. (2003). Re-conceptualization of teacher education: Experiences from the context of a multicultural developing country. Journal of Transformative Education. Sage Publication. OISE/UT, Toronto, Canada.",,,,,,,,,,,,,,,,,
2022-05-24,Duishon Alievich Shamatov,Article,2003,Re-conceptualization of teacher education: Experiences from the context of a multicultural developing country.,Secondary Author,IED,Published,"Ashraf, D., Khaki, J., Shamatov, A. D., Tajik, M., & Vazir, N. (2003). Re-conceptualization of teacher education: Experiences from the context of a multicultural developing country. Journal of Transformative Education. Sage Publication. OISE/UT, Toronto, Canada.",,,,,,,,,,,,,,,,,
2022-05-24,Nilofar Vazir,Article,2003,Re-conceptualization of teacher education: Experiences from the context of a multicultural developing country.,Secondary Author,IED,Published,"Ashraf, D., Khaki, J., Shamatov, A. D., Tajik, M., & Vazir, N. (2003). Re-conceptualization of teacher education: Experiences from the context of a multicultural developing country. Journal of Transformative Education. Sage Publication. OISE/UT, Toronto, Canada.",,,,,,,,,,,,,,,,,
2022-05-24,Sadrudin Padhan,Book Chapter,2003,Partnering Cross-Cultural Learning in Teacher Education: An Evolving Model from South Asia.,Main Author,IED,Published,"Pardhan, S. & Wheeler, A. (2003). Partnering Cross-Cultural Learning in Teacher Education: An Evolving Model from South Asia. Book Chapter in a “International Partnerships”, Paegeer",,,,,,,,,,,,,,,,,
2022-05-24,Alan Wheeler,Book Chapter,2003,Partnering Cross-Cultural Learning in Teacher Education: An Evolving Model from South Asia.,Secondary Author,External,Published,"Pardhan, S. & Wheeler, A. (2003). Partnering Cross-Cultural Learning in Teacher Education: An Evolving Model from South Asia. Book Chapter in a “International Partnerships”, Paegeer",,,,,,,,,,,,,,,,,
2022-05-24,Ayesha Bashiruddin,Book Chapter,2002,Seasons of my learning..,Main Author,IED,Published,"Bashiruddin, A. (2002). Seasons of my learning. In J. Edge (Ed.) Continuing professional development. Some of our perspectives (pp.104-114). Kent: IATEFL Publications.",,,,,,,,,,,,,,,,,
2022-05-24,Iffat Farah,Book Chapter,2002,"Improvement in Quality of Life Indices: Role of Women’s Literacy in Rural Punjab, Pakistan",Main Author,IED,Published,"Farah, I. (2002) Improvement in Quality of Life Indices: Role of Women’s Literacy in Rural Punjab, Pakistan. In Singh, M. (Ed.), Institutionalising Lifelong Learning, Creating conducive environments for adult learning in the Asian Context. (pp.326-334) Germany: UNESCO.",,,,,,,,,,,,,,,,,
2022-05-24,Iffat Farah,Book Chapter,1999,Educating girls in Pakistan: Tensions between economics and culture.,Main Author,IED,Published,"Farah, I. & Bacchus, K. (1999). Educating girls in Pakistan: Tensions between economics and culture. In Fiona L. and Angela L. (Eds.), Education, Culture and Economics: Dilemmas for Development (pp. 225 – 237). New York: Garland.",,,,,,,,,,,,,,,,,
2022-05-24,Kazim Bacchus,Book Chapter,1999,Educating girls in Pakistan: Tensions between economics and culture.,Secondary Author,IED,Published,"Farah, I. & Bacchus, K. (1999). Educating girls in Pakistan: Tensions between economics and culture. In Fiona L. and Angela L. (Eds.), Education, Culture and Economics: Dilemmas for Development (pp. 225 – 237). New York: Garland.",,,,,,,,,,,,,,,,,
2022-05-24,T. Shah,Book Chapter,1999,Modules Barai Walidayn.,Main Author,External,Published,"Shah, T., Rehmani, N., Sufi, S., Rehmani, N., Baig, S. & Khaki, J. A. (Edited). (1999). Modules Barai Walidayn. ITREB, Pakistan. [a book on parental education], pages: 306",,,,,,,,,,,,,,,,,
2022-05-24,N. Rehmani,Book Chapter,1999,Modules Barai Walidayn.,Secondary Author,External,Published,"Shah, T., Rehmani, N., Sufi, S., Rehmani, N., Baig, S. & Khaki, J. A. (Edited). (1999). Modules Barai Walidayn. ITREB, Pakistan. [a book on parental education], pages: 307",,,,,,,,,,,,,,,,,
2022-05-24,S. Sufi,Book Chapter,1999,Modules Barai Walidayn.,Secondary Author,External,Published,"Shah, T., Rehmani, N., Sufi, S., Rehmani, N., Baig, S. & Khaki, J. A. (Edited). (1999). Modules Barai Walidayn. ITREB, Pakistan. [a book on parental education], pages: 308",,,,,,,,,,,,,,,,,
2022-05-24,S. Baig,Book Chapter,1999,Modules Barai Walidayn.,Secondary Author,External,Published,"Shah, T., Rehmani, N., Sufi, S., Rehmani, N., Baig, S. & Khaki, J. A. (Edited). (1999). Modules Barai Walidayn. ITREB, Pakistan. [a book on parental education], pages: 309",,,,,,,,,,,,,,,,,
2022-05-24,Jan-e-Alam Khaki,Book Chapter,1999,Modules Barai Walidayn.,Secondary Author,IED,Published,"Shah, T., Rehmani, N., Sufi, S., Rehmani, N., Baig, S. & Khaki, J. A. (Edited). (1999). Modules Barai Walidayn. ITREB, Pakistan. [a book on parental education], pages: 311",,,,,,,,,,,,,,,,,
2022-05-24,Dilshad Ashraf,Book Chapter,1998,Can games help develop mathematical thinking?,Main Author,IED,Published,"Ashraf, D., Hussain, H., Ghaffar, A, & Shamatov, D. (1998). Can games help develop mathematical thinking? In B, Jaworski (Ed.), Learning mathematics with understanding. Karachi, Pakistan: The Aga Khan University, Institute for Educational Development. ISBN: 9698073-03-8",,,,,,,,,,,,,,,,,
2022-05-24,Habib Hussain,Book Chapter,1998,Can games help develop mathematical thinking?,Secondary Author,IED,Published,"Ashraf, D., Hussain, H., Ghaffar, A, & Shamatov, D. (1998). Can games help develop mathematical thinking? In B, Jaworski (Ed.), Learning mathematics with understanding. Karachi, Pakistan: The Aga Khan University, Institute for Educational Development. ISBN: 9698073-03-9",,,,,,,,,,,,,,,,,
2022-05-24,Abdul Ghafoor,Book Chapter,1998,Can games help develop mathematical thinking?,Secondary Author,IED,Published,"Ashraf, D., Hussain, H., Ghaffar, A, & Shamatov, D. (1998). Can games help develop mathematical thinking? In B, Jaworski (Ed.), Learning mathematics with understanding. Karachi, Pakistan: The Aga Khan University, Institute for Educational Development. ISBN: 9698073-03-10",,,,,,,,,,,,,,,,,
2022-05-24,Duishon Alievich Shamatov,Book Chapter,1998,Can games help develop mathematical thinking?,Secondary Author,IED,Published,"Ashraf, D., Hussain, H., Ghaffar, A, & Shamatov, D. (1998). Can games help develop mathematical thinking? In B, Jaworski (Ed.), Learning mathematics with understanding. Karachi, Pakistan: The Aga Khan University, Institute for Educational Development. ISBN: 9698073-03-11",,,,,,,,,,,,,,,,,
2022-05-24,Duishon Alievich Shamatov,Book Chapter,1998,Ethnography of Communication.,Main Author,IED,Published,"Farah, I. (1998). Ethnography of Communication. In David Corson (Ed.) Encyclopedia of Language and Education, Volume 8: Research Methods in Language and Education. pp 125-133. Drodrecht: Kulwar Academic Publishers.",,,,,,,,,,,,,,,,,
2022-05-24,Iffat Farah,Book Chapter,1998,Contexts of Learning Literacy for Girls in Rural Pakistan.,Main Author,IED,Published,"Farah, I. (1998). Contexts of Learning Literacy for Girls in Rural Pakistan. In A.Y. Durgunoglu and L. Verhoeven (Eds.), Literacy Development in a Multilingual Context: Cross Cultural Perspectives (pp. 249 – 265) New Jersey: Lawrence Erlbaum.",,,,,,,,,,,,,,,,,
2022-05-24,Tim Simkins,Book Chapter,1998,The Role of Headteachers in Pakistan.,Main Author,External,Published,"Simkins, T, Garret, V., M. Memon, and Nazirali, R. (1998). The Role of Headteachers in Pakistan. In Talesra, H et al. Educational Management Innovative Global Patterns. New Delhi. Regency Publications",,,,,,,,,,,,,,,,,
2022-05-24,Viv Garrett,Book Chapter,1998,The Role of Headteachers in Pakistan.,Secondary Author,External,Published,"Simkins, T, Garret, V., M. Memon, and Nazirali, R. (1998). The Role of Headteachers in Pakistan. In Talesra, H et al. Educational Management Innovative Global Patterns. New Delhi. Regency Publications",,,,,,,,,,,,,,,,,
2022-05-24,Muhammad Memon,Book Chapter,1998,The Role of Headteachers in Pakistan.,Secondary Author,IED,Published,"Simkins, T, Garret, V., M. Memon, and Nazirali, R. (1998). The Role of Headteachers in Pakistan. In Talesra, H et al. Educational Management Innovative Global Patterns. New Delhi. Regency Publications",,,,,,,,,,,,,,,,,
2022-05-24,Rana Hussain,Book Chapter,1998,The Role of Headteachers in Pakistan.,Secondary Author,IED,Published,"Simkins, T, Garret, V., M. Memon, and Nazirali, R. (1998). The Role of Headteachers in Pakistan. In Talesra, H et al. Educational Management Innovative Global Patterns. New Delhi. Regency Publications",,,,,,,,,,,,,,,,,
2022-05-24,Ann Castellino,Book Chapter,1997,"Learning, mathematics with understanding: Writing for Teachers.",Main Author,External,Published,"Vazir, N. Trinidad, et al .In B. Jaworski (Ed.). (1997). Learning, mathematics with understanding: Writing for Teachers. Karachi, Pakistan: Aga Khan University, Institute for Educational Development.",,,,,,,,,,,,,,,,,
2022-05-24,Nilofar Vazir,Book Chapter,1997,"Learning, mathematics with understanding: Writing for Teachers.",Secondary Author,IED,Published,"Vazir, N. Trinidad, et al .In B. Jaworski (Ed.). (1997). Learning, mathematics with understanding: Writing for Teachers. Karachi, Pakistan: Aga Khan University, Institute for Educational Development.",,,,,,,,,,,,,,,,,
2022-05-24,Pamela Trindade,Book Chapter,1997,"Learning, mathematics with understanding: Writing for Teachers.",Secondary Author,External,Published,"Vazir, N. Trinidad, et al .In B. Jaworski (Ed.). (1997). Learning, mathematics with understanding: Writing for Teachers. Karachi, Pakistan: Aga Khan University, Institute for Educational Development.",,,,,,,,,,,,,,,,,
2022-05-24,Tasneem Shabbar,Book Chapter,1998,"Learning, mathematics with understanding: Writing for Teachers.",Secondary Author,External,Published,"Vazir, N. Trinidad, et al .In B. Jaworski (Ed.). (1997). Learning, mathematics with understanding: Writing for Teachers. Karachi, Pakistan: Aga Khan University, Institute for Educational Development.",,,,,,,,,,,,,,,,,
2022-08-30,Fauzia Shamim,Book Chapter,1996,In or out of the action zone: Location as a feature of interaction in large ESL classes in Pakistan.,Main Author,IED,Published,"Shamim, F. (1996). In or out of the action zone: Location as a feature of interaction in large ESL classes in Pakistan. In Bailey, K. M. & Nunan, D. (Eds.), Voices from the language classroom. Cambridge: Cambridge University Press.
",,,,,,,,,,,,,,,,,
2022-08-30,Fauzia Shamim,Book Chapter,1996,Learner resistance to innovation in classroom methodology,Main Author,IED,Published,"Shamim, F. (1996). Towards an understanding of learner resistance to innovation in classroom methodology: A case study. In Coleman (Ed.), Society and the classroom: Social explanations for behavior in the language class. Cambridge: Cambridge University press.",,,,,,,,,,,,,,,,,
2022-08-30,Robert J. Baumgardner,Book Chapter,1993,"The Urduization of English in Pakistan.
",Main Author,External,Published,"Baumgardner, R. J., Kennedy, A. E. H., & Shamim, F. (1993). The Urduization of English in Pakistan. In R. J. Baumgardner (Ed.), The English Language in Pakistan. Karachi: Oxford University Press.",,,,,,,,,,,,,,,,,
2022-08-30,Audrey E. Kennedy,Book Chapter,1993,"The Urduization of English in Pakistan.
",Secondary Author,External,Published,"Baumgardner, R. J., Kennedy, A. E. H., & Shamim, F. (1993). The Urduization of English in Pakistan. In R. J. Baumgardner (Ed.), The English Language in Pakistan. Karachi: Oxford University Press.",,,,,,,,,,,,,,,,,
2022-08-30,Fauzia Shamim,Book Chapter,1993,"The Urduization of English in Pakistan.
",Secondary Author,IED,Published,"Baumgardner, R. J., Kennedy, A. E. H., & Shamim, F. (1993). The Urduization of English in Pakistan. In R. J. Baumgardner (Ed.), The English Language in Pakistan. Karachi: Oxford University Press.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
