id,unique_key,Entry Date,Faculty,Publication Type,Year,Title,Role,Affiliation,Status,Reference,Theme,source,last_modified
892,25f910dc0ed93a95c4f394914b0aac25,2022-05-18 00:00:00,Rana Hussain,Article,1998.0,The Role Perceptions of Government and Non-Government Headteachers in Pakistan.,Secondary Author,External,Published,"Simkins, T, Garret, V., M. Memon, and Nazirali, R. (1998). The Role Perceptions of Government and Non-Government Headteachers in Pakistan. Educational Management and Administration. Vol. 26(2) pp. 131-146.",,csv,2025-08-15T06:24:37+00:00
893,4f0d1614492bf995baa40f263a9da752,2022-05-18 00:00:00,Shahid Siddiqui,Article,1996.0,Use of Reflective Journal in In-Service Teacher Education Programme. Some Implications for School Improvement.,Main Author,IED,Published,"Siddiqui, S. and Memon, M. (1996). Use of Reflective Journal in In-Service Teacher Education Programme. Some Implications for School Improvement. Journal of Elementary Education. Vol. 1, No. 6, pp. 68-89.",,csv,2025-08-15T06:24:37+00:00
894,4de5253725f54acab6b507d1e28afda4,2022-05-18 00:00:00,Muhammad Memon,Article,1996.0,Use of Reflective Journal in In-Service Teacher Education Programme. Some Implications for School Improvement.,Secondary Author,IED,Published,"Siddiqui, S. and Memon, M. (1996). Use of Reflective Journal in In-Service Teacher Education Programme. Some Implications for School Improvement. Journal of Elementary Education. Vol. 1, No. 6, pp. 68-89.",,csv,2025-08-15T06:24:37+00:00
895,243d706fbd8f53b8a11cec9f547986b1,2022-04-23 00:00:00,Bernadette L. Dean,Book Chapter,2006.0,"Creating a Critical Mass: The Visiting Teacher Programme at Aga Khan University, Institute for Educational Development.",Main Author,IED,Published,"Dean, B.L. (2006). Creating a Critical Mass: The Visiting Teacher Programme at Aga Khan University, Institute for Educational Development. In Farah, I. & Jaworski, B. (Eds.), Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
896,7b4a09286d8ef9669110c474e9610b01,2022-04-24 00:00:00,Iffat Farah,Book Chapter,2006.0,Teaching of research in a teacher education programme.,Main Author,IED,Published,"Farah, I., & Halai, N. (2006). Teaching of research in a teacher education programme. In I. Farah, & B. Jaworski (Eds.). Partnerships in educational development: Cases of teaching development and school improvement in Pakistan, Bangladesh, East Africa and Central Asia (pp.235-242).Cambridge, UK: Triangle Journals Limited Cambridge University Press.",,csv,2025-08-15T06:24:37+00:00
897,ad0ada07967f93a242d902b3a67ca0ac,2022-04-25 00:00:00,Nelofar Halai,Book Chapter,2006.0,Teaching of research in a teacher education programme.,Secondary Author,IED,Published,"Farah, I., & Halai, N. (2006). Teaching of research in a teacher education programme. In I. Farah, & B. Jaworski (Eds.). Partnerships in educational development: Cases of teaching development and school improvement in Pakistan, Bangladesh, East Africa and Central Asia (pp.235-242).Cambridge, UK: Triangle Journals Limited Cambridge University Press.",,csv,2025-08-15T06:24:37+00:00
898,a01dd6d3a02089c6630ec5f52f67a227,2022-04-26 00:00:00,Iffat Farah,Book Chapter,2006.0,Key Themes and Issues in Educational Development: A critical perspective on the IED Model.,Main Author,IED,Published,"Farah, I. & Jaworski, B. (2006) Key Themes and Issues in Educational Development: A critical perspective on the IED Model. In Farah, I. & Jaworski, B. (Eds.), Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
899,fa4ea6041ac0cc79f13981082439ed29,2022-04-27 00:00:00,Barbara Jaworski,Book Chapter,2007.0,Key Themes and Issues in Educational Development: A critical perspective on the IED Model.,Secondary Author,IED,Published,"Farah, I. & Jaworski, B. (2006) Key Themes and Issues in Educational Development: A critical perspective on the IED Model. In Farah, I. & Jaworski, B. (Eds.), Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
900,567842da6c24d6076f309646d7bf2e1a,2022-04-28 00:00:00,Nelofar Halai,Book Chapter,2006.0,Reconceptualizing the professional development of in-service science teachers in Pakistan.,Main Author,IED,Published,"Halai, N. (2006). Reconceptualizing the professional development of in-service science teachers in Pakistan. In J. Earnest & D. Treagust (Eds.). Educational change and reconstruction in societies in transition: International perspectives. Sydney: Black Swan Press.",,csv,2025-08-15T06:24:37+00:00
901,70184edc6b1c8ae5f8f44830770c7787,2022-04-29 00:00:00,Barbara Jaworski,Book Chapter,2006.0,Subject Studies in the Teaching Curriculum.,Main Author,IED,Published,"Jaworski, B., Dean B.L. & Hussein, R. (2006). Subject Studies in the Teaching Curriculum. In Farah, I. & Jaworski, B. (Eds.), Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
902,55a12ac8f03f4e78ce55cccdb72f3d99,2022-04-30 00:00:00,Bernadette L. Dean,Book Chapter,2007.0,Subject Studies in the Teaching Curriculum.,Secondary Author,IED,Published,"Jaworski, B., Dean B.L. & Hussein, R. (2006). Subject Studies in the Teaching Curriculum. In Farah, I. & Jaworski, B. (Eds.), Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
903,c89c8df516e2aca9f79b17e6a5dd26c1,2022-05-01 00:00:00,Rana Hussain,Book Chapter,2008.0,Subject Studies in the Teaching Curriculum.,Secondary Author,IED,Published,"Jaworski, B., Dean B.L. & Hussein, R. (2006). Subject Studies in the Teaching Curriculum. In Farah, I. & Jaworski, B. (Eds.), Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
904,f5b91a9e60cb6940c5ae55a75873d503,2022-05-24 00:00:00,Sadrudin Padhan,Book Chapter,2006.0,The establishment of Aga Khan University-Institute for Educational Development,Main Author,IED,Published,"Pardhan, S. & Thiessen, D. (2006). Developing the Institution. In Farah, I., and Jawraski, B. (Eds.). Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
905,4c7eaed9a5856276a9a838e3213345ee,2022-05-24 00:00:00,Dennish Thiessen,Book Chapter,2006.0,The establishment of Aga Khan University-Institute for Educational Development,Secondary Author,IED,Published,"Pardhan, S. & Thiessen, D. (2006). Developing the Institution. In Farah, I., and Jawraski, B. (Eds.). Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
906,00f1c59e3718ce9130294a7db99820b0,2022-05-24 00:00:00,Jane F. A. Rarieya,Book Chapter,2006.0,Continuing Professional Development and the Relevance of the IED Model in East Africa.,Main Author,IED,Published,"Rarieya, J. & Tukhairwa, F. (2006) Continuing Professional Development and the Relevance of the IED Model in East Africa. In B. Jaworski and I. Farah (Eds.), Partnerships in Educational Development), UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
907,ea8b42e3e013ac11fe99edbcbe7a865a,2022-05-24 00:00:00,Fred Tukahirwa,Book Chapter,2006.0,Continuing Professional Development and the Relevance of the IED Model in East Africa.,Secondary Author,IED,Published,"Rarieya, J. & Tukhairwa, F. (2006) Continuing Professional Development and the Relevance of the IED Model in East Africa. In B. Jaworski and I. Farah (Eds.), Partnerships in Educational Development), UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
908,b27302b32e183595654bb32da6936574,2022-05-24 00:00:00,Fauzia Shamim,Book Chapter,2006.0,Developing professional development teachers.,Main Author,IED,Published,"Shamim, F. & Halai, A. (2006) Developing professional development teachers. Oxford Studies in Comparative Education. UK: Triangle Publishers",,csv,2025-08-15T06:24:37+00:00
909,5508201de53b33b2604fc73b5c3a7d68,2022-05-24 00:00:00,Anjum Halai,Book Chapter,2006.0,Developing professional development teachers.,Secondary Author,IED,Published,"Shamim, F. & Halai, A. (2006) Developing professional development teachers. Oxford Studies in Comparative Education. UK: Triangle Publishers",,csv,2025-08-15T06:24:37+00:00
910,925675b945acf7506baa7c47fb564336,2022-05-24 00:00:00,Nilofar Vazir,Book Chapter,2006.0,Researching Students' Lived Experiences: Challenges and Responses.,Main Author,IED,Published,"Vazir, N. (2006). Researching Students' Lived Experiences: Challenges and Responses. Childhoods in South Asia. D. K. Behera. New Delhi, Pearson Education in South Asia: 166-180.",,csv,2025-08-15T06:24:37+00:00
911,42cfff4f5b6074380ae91d9fd8747f85,2022-05-24 00:00:00,Nilofar Vazir,Book Chapter,2006.0,How Students Learn About Right and Wrong in the First Year of a Pakistani Private School.,Main Author,IED,Published,"Vazir, N. (2006). How Students Learn About Right and Wrong in the First Year of a Pakistani Private School. In International Handbook of Student Experience in Elementary and Secondary School. D. Thiessen and Cook- Sather, A. (eds). Toronto, Springer: 439-462.",,csv,2025-08-15T06:24:37+00:00
912,8cbab3ac058ab744ce8ad44bbd3aaf17,2022-05-24 00:00:00,Iffat Farah,Book Chapter,2005.0,The teaching of research in a teacher education programme,Main Author,IED,Published,"Farah, I. & Halai, N. (2005) Teaching Research in a Teacher Education Programme. In Farah, I. & Jaworski, B. (Eds.), Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
913,fd19a7cb06a3187ff047f6c2b18ba99d,2022-05-24 00:00:00,Nelofar Halai,Book Chapter,2005.0,The teaching of research in a teacher education programme,Secondary Author,IED,Published,"Farah, I. & Halai, N. (2005) Teaching Research in a Teacher Education Programme. In Farah, I. & Jaworski, B. (Eds.), Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
914,c27bc3787a3508a885be0dba5c8b4488,2022-05-24 00:00:00,Nelofar Halai,Book Chapter,2005.0,Becoming a school science teacher: A female narrative.,Main Author,IED,Published,"Halai, N. (2005). Becoming a school science teacher: A female narrative. In J. Retallick & I. Farah (Eds.). Transforming schools in Pakistan: Towards the learning community. Karachi: Oxford University Press.",,csv,2025-08-15T06:24:37+00:00
915,d144e33b996a7f08b1ccb9a420e6f3c7,2022-05-24 00:00:00,Rana Hussain,Book Chapter,2005.0,Teaching and Learning in Multigrade Classes.,Main Author,IED,Published,"Hussain, R. & Retallick, J. (2005). Teaching and Learning in Multigrade Classes. Ch. 7 in J. Retallick & I. Farah (Eds.). Transforming Schools in Pakistan: Towards the Learning Community. Oxford University Press: Karachi, pp. 138-161.",,csv,2025-08-15T06:24:37+00:00
916,2b80108351eeedfaf3bfbae38036e777,2022-05-24 00:00:00,John Retallick,Book Chapter,2005.0,Teaching and Learning in Multigrade Classes.,Secondary Author,IED,Published,"Hussain, R. & Retallick, J. (2005). Teaching and Learning in Multigrade Classes. Ch. 7 in J. Retallick & I. Farah (Eds.). Transforming Schools in Pakistan: Towards the Learning Community. Oxford University Press: Karachi, pp. 138-161.",,csv,2025-08-15T06:24:37+00:00
917,2584149d4330537ad67fd12264109295,2022-05-24 00:00:00,Muhammad Memon,Book Chapter,2005.0,Developing Leadership and Management Capacity for School Improvement.,Main Author,IED,Published,"Memon, M., Simkins, T., Sisum, C. and Zubeda, B. (2005). Chapter on Developing Leadership and Management Capacity for School Improvement. In Farah, I., and Jaworski, B. (Eds.). Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
918,65dda9786ae226481f9db904809c2df0,2022-05-24 00:00:00,Tim Simkins,Book Chapter,2005.0,Developing Leadership and Management Capacity for School Improvement.,Secondary Author,IED,Published,"Memon, M., Simkins, T., Sisum, C. and Zubeda, B. (2005). Chapter on Developing Leadership and Management Capacity for School Improvement. In Farah, I., and Jaworski, B. (Eds.). Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
919,a470f0592c5a328dbc3164262d3e8c84,2022-05-24 00:00:00,Charles Sisum,Book Chapter,2005.0,Developing Leadership and Management Capacity for School Improvement.,Secondary Author,IED,Published,"Memon, M., Simkins, T., Sisum, C. and Zubeda, B. (2005). Chapter on Developing Leadership and Management Capacity for School Improvement. In Farah, I., and Jaworski, B. (Eds.). Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
920,690a0223ff45cc38f1314ff0e297ed3d,2022-05-24 00:00:00,Zubeda Bana,Book Chapter,2005.0,Developing Leadership and Management Capacity for School Improvement.,Secondary Author,IED,Published,"Memon, M., Simkins, T., Sisum, C. and Zubeda, B. (2005). Chapter on Developing Leadership and Management Capacity for School Improvement. In Farah, I., and Jaworski, B. (Eds.). Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
921,a318a9c9a2274be1d0d246d7c4f1fd94,2022-05-24 00:00:00,Muhammad Memon,Book Chapter,2005.0,Mentoring as an Alternative Approach to In-service teacher Education in Balochistan: Some Successes and Challenges.,Main Author,IED,Published,"Memon, M., Lalwani, F., and Meher, R. (2005) Mentoring as an Alternative Approach to In-service teacher Education in Balochistan: Some Successes and Challenges. In Farah, I., and Jaworski, B. (Eds.) Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:37+00:00
922,43376a73375389a838d5baac0ee56d70,2022-05-24 00:00:00,Firdousali Lalwani,Book Chapter,2005.0,Mentoring as an Alternative Approach to In-service teacher Education in Balochistan: Some Successes and Challenges.,Secondary Author,IED,Published,"Memon, M., Lalwani, F., and Meher, R. (2005) Mentoring as an Alternative Approach to In-service teacher Education in Balochistan: Some Successes and Challenges. In Farah, I., and Jaworski, B. (Eds.) Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:38+00:00
923,8139ec31eba5103dc343f9c541e6392f,2022-05-24 00:00:00,Rakshinda Meher,Book Chapter,2005.0,Mentoring as an Alternative Approach to In-service teacher Education in Balochistan: Some Successes and Challenges.,Secondary Author,IED,Published,"Memon, M., Lalwani, F., and Meher, R. (2005) Mentoring as an Alternative Approach to In-service teacher Education in Balochistan: Some Successes and Challenges. In Farah, I., and Jaworski, B. (Eds.) Partnerships in Educational Development. UK: Symposium Books.",,csv,2025-08-15T06:24:38+00:00
924,6e18158cbf7c7ac7952af72644ea4cd6,2022-05-24 00:00:00,Shahzad Mithani,Book Chapter,2005.0,The Action Research Interest Group (ARIG). Building Capacity for Learning Communities.,Main Author,IED,Published,"Mithani, S., Kramer-Roy, D., Dean, B. and Halai, A., (2005). The Action Research Interest Group (ARIG). Building Capacity for Learning Communities. In J. Retallick & I. Farah (Eds.), Transforming schools in Pakistan: Towards the Learning Community. Karachi: oxford university press.",,csv,2025-08-15T06:24:38+00:00
925,b6cbaa4525c35d5cec93617c0f7f8cf1,2022-05-24 00:00:00,Debbie Krame-Royr,Book Chapter,2005.0,The Action Research Interest Group (ARIG). Building Capacity for Learning Communities.,Secondary Author,IED,Published,"Mithani, S., Kramer-Roy, D., Dean, B. and Halai, A., (2005). The Action Research Interest Group (ARIG). Building Capacity for Learning Communities. In J. Retallick & I. Farah (Eds.), Transforming schools in Pakistan: Towards the Learning Community. Karachi: oxford university press.",,csv,2025-08-15T06:24:38+00:00
926,f73103dc6e92030a87bde63e553ad6e1,2022-05-24 00:00:00,Bernadette L. Dean,Book Chapter,2005.0,The Action Research Interest Group (ARIG). Building Capacity for Learning Communities.,Secondary Author,IED,Published,"Mithani, S., Kramer-Roy, D., Dean, B. and Halai, A., (2005). The Action Research Interest Group (ARIG). Building Capacity for Learning Communities. In J. Retallick & I. Farah (Eds.), Transforming schools in Pakistan: Towards the Learning Community. Karachi: oxford university press.",,csv,2025-08-15T06:24:38+00:00
927,565cc84203f8e9fe2c423b7dd6946d3f,2022-05-24 00:00:00,Anjum Halai,Book Chapter,2005.0,The Action Research Interest Group (ARIG). Building Capacity for Learning Communities.,Secondary Author,IED,Published,"Mithani, S., Kramer-Roy, D., Dean, B. and Halai, A., (2005). The Action Research Interest Group (ARIG). Building Capacity for Learning Communities. In J. Retallick & I. Farah (Eds.), Transforming schools in Pakistan: Towards the Learning Community. Karachi: oxford university press.",,csv,2025-08-15T06:24:38+00:00
